year,average_speed_kmh,Comm_speed_Paris,AgriLand_inc,HousingLand_inc,SpendingShare_Rural,SpendingShare_Urban,SpendingShare_Housing,employment,theta_rural,theta_urban,Employment_rural,Land_rural,P_rural_Sauvy,P_rural_Toutain,P_rural,stheta_rural,stheta_urban
1918,6.843536040000002,1.9089762000000008,1.0382414166666671,0.437785825,0.585610032081604,0.279344201087952,0.135045751929283,21481.5,1.5789648572601764,1.7889878153872416,0.413737416267395,0.636357545852661,0.8970385857142855,0.9522080714285712,0.9179063785021758,1.6042761997159225,1.8309853143953652
1919,6.955500145000002,1.9402081000000009,0.9756355000000004,0.41638785,0.551347255706787,0.355625301599503,0.093027420341969,21560.0,1.5549038790087235,1.7591389422614634,0.414322823286057,0.635590493679047,0.9116767428571426,0.9225322857142855,0.9224870232429101,1.6052157729962568,1.841443599346957
1920,7.067464250000002,1.971440000000001,0.9130295833333337,0.394989875,0.520243167877197,0.400149911642075,0.079606950283051,21638.5,1.5308429007572704,1.7292900691356856,0.414903998374939,0.634825110435486,0.9263149,0.8928565,0.9270426449820862,1.618665443777254,1.8757759421017297
1921,7.179428355000002,2.002671900000001,0.850423666666667,0.3735919,0.538130283355713,0.378909468650818,0.08296026289463,21717.0,1.541208843456752,1.624063959550633,0.415480971336365,0.634061217308044,0.9146695,0.9602939,0.9315528070832172,1.6432628354567893,1.933693296444426
1922,7.291392460000003,2.033903800000001,0.7878177500000003,0.35219392499999996,0.478871643543243,0.443152159452438,0.077976197004318,21653.0,1.6781652706438652,1.9606760426243717,0.40910729765892,0.633298873901367,0.8274915,0.855547,0.9359860533120131,1.677526517803297,2.010678141967782
1923,7.403356565000003,2.065135700000001,0.7252118333333336,0.33079594999999995,0.482037037611008,0.437088966369629,0.080873988568783,21589.0,1.6739805924468394,2.0885559909061913,0.402695804834366,0.632538139820099,0.8821223,0.8882936,0.9403041413467814,1.7200513614998112,2.100996912211138
1924,7.515320670000003,2.0963676000000007,0.6626059166666669,0.30939797499999994,0.498706459999084,0.430795848369598,0.070497676730156,21525.0,1.857178176764289,2.3516957391580138,0.3962462246418,0.63177889585495,0.9950908,0.9264702,0.9444557105961917,1.767793099267785,2.1973208914555356
1925,7.627284775000003,2.1275995000000005,0.6,0.288,0.491321563720703,0.437853693962097,0.07082474976778,21461.0,1.9083778071155042,2.3386345233126447,0.389758169651031,0.631021201610565,0.9423317,0.9004817,0.9483784361967506,1.8163433289904947,2.289474098373999
1926,7.739248880000003,2.1588314000000004,0.5948275862068966,0.28744827586206895,0.451518595218658,0.434969961643219,0.113511428236961,21397.0,1.7251458245580629,2.46959139531447,0.383231282234192,0.630265057086945,0.9980748,1.102653,0.9520086340478203,1.8629972841130016,2.365453343167768
1927,7.851212985000004,2.1900633000000003,0.5896551724137932,0.2868965517241379,0.481034636497498,0.411012470722198,0.107952900230885,21440.4,1.9184561606834387,2.3208143376870427,0.377828776836395,0.629510462284088,0.9655651,1.025701,0.955296220528858,1.9066784045514327,2.4171439501182563
1928,7.963177090000004,2.2212952,0.5844827586206898,0.2863448275862069,0.486445307731628,0.401976972818375,0.111577741801739,21483.8,1.9346006769507453,2.500632334785685,0.372448086738586,0.628757357597351,0.9684613,1.08451,0.9582042177687081,1.9489735327281013,2.4428564526691745
1929,8.075141195000004,2.2525271,0.5793103448275864,0.28579310344827585,0.516324877738953,0.372647821903229,0.111027307808399,21527.2,2.1513547366459194,2.620069309159352,0.367089092731476,0.628005802631378,0.9620309,0.983476,0.9606995721603716,1.9921391454422468,2.446680674930601
1930,8.1871053,2.283759,0.574137931034483,0.2852413793103448,0.45585510134697,0.428425520658493,0.115719377994537,21570.6,1.8860672409518977,2.587543621277128,0.361751645803452,0.627378344535828,0.8947141,1.103943,0.9627499959657598,2.0355200340497865,2.4367030121651183
1931,8.237656624137932,2.2978600689655173,0.5689655172413796,0.2846896551724138,0.502508461475372,0.373034358024597,0.124457187950611,21614.0,2.056528876909036,2.327958714073556,0.356435656547546,0.626750946044922,0.8885925,1.005383,0.9643225335171052,2.076863996119882,2.422963184785021
1932,8.288207948275863,2.3119611379310347,0.5637931034482762,0.28413793103448276,0.483740150928497,0.375764310359955,0.140495538711548,21343.8,2.101029946148559,2.155886461054925,0.356262713670731,0.626123547554016,0.880195,1.135404,0.9653910475397819,2.1149385575033945,2.4170956163337194
1933,8.338759272413794,2.326062206896552,0.5586206896551728,0.28358620689655173,0.461532831192017,0.394932985305786,0.143534168601036,21073.6,2.185224599835185,2.3642991018428545,0.356085330247879,0.62549614906311,0.8673638,0.9668933,0.9659353391789366,2.1491706902456063,2.4297712635971824
1934,8.389310596551725,2.3401632758620696,0.5534482758620693,0.2830344827586207,0.490344405174255,0.346358925104141,0.163296684622765,20803.4,2.345752751735166,2.3225292666888055,0.35590335726738,0.62486869096756,0.8573468,0.8883044,0.9659396413119233,2.180745138395869,2.4670081942938036
1935,8.439861920689657,2.354264344827587,0.548275862068966,0.28248275862068967,0.461185276508331,0.365052431821823,0.173762306571007,20533.2,2.2273042314300313,2.3181045603693518,0.355716586112976,0.624241292476654,0.8027315,0.7515726,0.9653953085884072,2.2113630144368135,2.5299477314149503
1936,8.490413244827588,2.3683654137931045,0.5431034482758625,0.28193103448275864,0.450607001781464,0.375301241874695,0.17409174144268,20263.0,2.1064053326533045,2.5064378459806163,0.355524837970734,0.623613893985748,1.033535,1.081225,0.9642964678885889,2.2414924322182443,2.614279859680966
1937,8.540964568965519,2.382466482758622,0.5379310344827591,0.2813793103448276,0.471621811389923,0.379341125488281,0.149037048220634,20316.1,2.140667302703356,2.673206191997222,0.355973839759827,0.622986495494843,1.01622,1.041953,0.9626415213678982,2.270109709337718,2.7091836381182617
1938,8.59151589310345,2.3965675517241394,0.5327586206896557,0.2808275862068966,0.489163756370544,0.377709418535233,0.133126839995384,20369.2,2.372412214616573,3.0165562127267127,0.356420487165451,0.623495876789093,1.094459,1.042299,0.9604345433641915,2.2968958666248342,2.8009851229614244
1939,8.642067217241381,2.410668620689657,0.5275862068965523,0.28027586206896554,0.498747706413269,0.362669229507446,0.138583049178123,20422.3,2.3767442429666765,3.006799251168271,0.356864809989929,0.624005317687988,1.0858718181818183,1.0384536363636365,0.9576804317361792,2.322627750564141,2.878569319435497
1940,8.692618541379312,2.4247696896551743,0.5224137931034489,0.2797241379310345,0.49057993292808527,0.3679495453834531,0.14147050902247385,20475.4,2.3810762713167795,2.99704228960983,0.357306808233261,0.624514758586884,1.0772846363636366,1.034608272727273,0.9543853023284211,2.3468295426057004,2.9365770655105634
1941,8.743169865517244,2.4388707586206917,0.5172413793103455,0.2791724137931035,0.48241215944290156,0.37322986125946017,0.1443579688668247,20528.5,2.385408299666883,2.9872853280513882,0.357746541500092,0.625024139881134,1.0686974545454548,1.0307629090909094,0.9505507132895141,2.3684781376264694,2.9731281325321923
1942,8.793721189655175,2.452971827586209,0.5120689655172421,0.27862068965517245,0.47424438595771784,0.37851017713546725,0.14724542871117555,20581.6,2.389740328016986,2.9775283664929466,0.358184009790421,0.625533580780029,1.060110272727273,1.0269175454545458,0.9461724718998323,2.3853838169173796,2.989264144968766
1943,8.844272513793106,2.4670728965517266,0.5068965517241387,0.2780689655172414,0.4660766124725341,0.38379049301147433,0.1501328885555264,20634.7,2.3940723563670896,2.9677714049345054,0.358619213104248,0.626043021678925,1.0515230909090914,1.0230721818181823,0.9412507559012411,2.3960595281985224,2.990260500787995
1944,8.894823837931037,2.481173965517244,0.5017241379310353,0.2775172413793104,0.4579088389873504,0.3890708088874814,0.15302034839987724,20687.8,2.398404384717193,2.958014443376064,0.359052181243896,0.626552402973175,1.0429359090909096,1.0192268181818187,0.9357991001043893,2.4054482405619093,2.9841973423998542
1945,8.945375162068968,2.4952750344827614,0.49655172413793186,0.27696551724137936,0.4497410655021667,0.3943511247634885,0.1559078082442281,20740.9,2.4027364130672964,2.9482574818176226,0.359482944011688,0.62706184387207,1.0343487272727279,1.0153814545454551,0.929837508700486,2.4216989765766437,2.9808381343557797
1946,8.9959264862069,2.509376103448279,0.4913793103448284,0.2764137931034483,0.441573292016983,0.39963144063949557,0.15879526808857894,20794.0,2.4070684414173993,2.938500520259181,0.359911501407623,0.627571284770966,1.0257615454545461,1.0115360909090916,0.9233832903563074,2.449121943897886,2.9877940922481603
1947,9.04647781034483,2.5234771724137963,0.48620689655172494,0.2758620689655173,0.43340551853179926,0.40491175651550265,0.1616827279329298,20408.0,2.4114004697675027,2.9287435587007393,0.345636516809464,0.628080666065216,1.0171743636363644,1.007690727272728,0.9164591903290449,2.4906137645195208,3.0090321106370386
1948,9.097029134482762,2.5375782413793138,0.4810344827586215,0.27531034482758626,0.42523774504661555,0.41019207239150973,0.16457018777728064,20022.0,2.415732498117606,2.918986597142298,0.330811113119125,0.628590106964111,1.0085871818181826,1.0038453636363645,0.9090949551106032,2.5500484833764614,3.0470439259460016
1949,9.147580458620693,2.551679310344831,0.475862068965518,0.27475862068965523,0.41706997156143183,0.4154723882675168,0.16745764762163148,19636.0,2.42006452646771,2.9092296355838556,0.315402835607529,0.629099488258362,1.0,1.0,0.901322559238257,2.630617519808844,3.1031116546625714
1950,9.198131782758624,2.5657803793103486,0.47068965517241457,0.2742068965517242,0.4089021980762481,0.4207527041435239,0.17034510746598233,19250.0,2.9098536239124675,3.0757198699423904,0.299376636743546,0.629608929157257,0.9114098,0.9114098,0.8931755891407716,2.731428323451492,3.1774182024496276
1951,9.248683106896555,2.579881448275866,0.4655172413793111,0.27365517241379317,0.4007344245910644,0.426033020019531,0.17323256731033318,19367.0,2.7500043411240394,3.3042986712992577,0.292146444320679,0.629526972770691,0.9117096,0.9117096,0.8846877557534308,2.8476699950681787,3.269110940697599
1952,9.299234431034487,2.5939825172413835,0.46034482758620765,0.27310344827586214,0.3925666511058807,0.43131333589553805,0.17612002715468403,19448.0,2.8258312921781514,3.3591959061852443,0.287176072597504,0.629445016384125,0.8604574,0.8604574,0.8758911951402321,2.973176794018672,3.375951005178736
1953,9.349785755172418,2.608083586206901,0.4551724137931042,0.2725517241379311,0.38439887762069697,0.43659365177154513,0.17900748699903488,19366.0,3.098895766883128,3.413411516706863,0.281834155321121,0.629363059997559,0.7873703,0.7873703,0.8668280784117612,3.1012876447621096,3.4944591696176732
1954,9.400337079310349,2.6221846551724184,0.45,0.272,0.37623110413551325,0.4418739676475522,0.18189494684338572,19387.0,3.3658029566279497,3.5294378612377466,0.2758549451828,0.629281103610992,0.7481595,0.7481595,0.8575477996390415,3.2304252553420882,3.621282425782725
1955,9.45088840344828,2.636285724137936,0.44860477619047623,0.2776462666666667,0.36806333065032953,0.4471542835235593,0.18478240668773657,19512.0,3.5128491483376143,3.6900648999191588,0.266656428575516,0.629199147224426,0.7373394,0.7373394,0.8480882343919689,3.3619697986827988,3.7549485374642275
1956,9.501439727586211,2.6503867931034533,0.44720955238095245,0.2832925333333334,0.3598955571651458,0.4524345993995664,0.18766986653208742,19739.0,3.388856723226964,3.8571682060690295,0.25644662976265,0.62911719083786,0.7745988,0.7745988,0.8384816322161438,3.5002341916928965,3.8964604669354874
1957,9.551991051724142,2.6644878620689707,0.44581432857142866,0.28893880000000005,0.3517277836799621,0.45771491527557345,0.19055732637643827,19860.0,3.5343278724473555,4.031800869823467,0.24365559220314,0.629035234451294,0.7829064,0.7829064,0.8287488704080713,3.651608004505569,4.04934006536072
1958,9.602542375862074,2.678588931034488,0.4444191047619049,0.29458506666666673,0.3435600101947784,0.46299523115158053,0.19344478622078912,19796.0,3.6376902838698175,4.126065395113963,0.237320676445961,0.628953278064728,0.8594178,0.8594178,0.8189010035661957,3.8160399641510745,4.217886835447967
1959,9.6530937,2.69269,0.4430238809523811,0.3002313333333334,0.335392236709595,0.468275547027588,0.19633224606514,19681.0,3.732106176121302,4.258983818179066,0.233270660042763,0.628871321678162,0.7566485,0.7566485,0.8089496693885049,3.992415335079746,4.403983960191915
1960,9.819858952941177,2.7392085294117647,0.4416286571428573,0.3058776000000001,0.32459568977356,0.473890542984009,0.201513767242432,19698.0,4.436772644667339,4.448222638693029,0.225454360246658,0.628789365291595,0.7514809,0.7514809,0.7989107423438345,4.181756093559007,4.60737773643328
1961,9.986624205882354,2.7857270588235297,0.44023343333333353,0.31152386666666676,0.314624935388565,0.480109810829163,0.205265253782272,19674.0,4.186944842587531,4.734009398251218,0.217393517494202,0.62512332201004,0.7450888,0.7450888,0.7888039632658516,4.385445331560016,4.827067344134311
1962,10.153389458823531,2.8322455882352946,0.43883820952380975,0.31717013333333344,0.309404581785202,0.481032401323318,0.209563001990318,19638.0,4.92670843076056,4.96570148963208,0.209950089454651,0.62145721912384,0.7532404,0.7532404,0.7786488894086031,4.605690901033892,5.061700245307304
1963,10.320154711764708,2.8787641176470595,0.43744298571428597,0.3228164000000001,0.300577461719513,0.483478724956512,0.215943813323975,19759.0,4.676617680596131,5.285461901176023,0.201325982809067,0.61779111623764,0.7856533,0.7856533,0.7684606756621171,4.843381622606833,5.309126226558993
1964,10.486919964705885,2.9252826470588245,0.4360477619047622,0.3284626666666668,0.294326901435852,0.487778455018997,0.217894613742828,19948.0,4.878168875844017,5.547087501437754,0.192299976944923,0.614125072956085,0.7452065,0.7452065,0.7582518425391066,5.1014568890492535,5.56636239608131
1965,10.653685217647062,2.9718011764705894,0.4346525380952384,0.33410893333333347,0.289783120155334,0.486356526613235,0.22386035323143,19989.0,5.221521192706049,5.776806058988508,0.184851661324501,0.610458970069885,0.732358,0.732358,0.7480433859654202,5.384111298612216,5.830841952573889
1966,10.82045047058824,3.0183197058823543,0.4332573142857146,0.33975520000000015,0.284004122018814,0.487806558609009,0.228189319372177,20125.0,5.429673211758702,6.018300610974773,0.176894411444664,0.606792867183685,0.7465317,0.7465317,0.7378687063358261,5.697759238885608,6.100407594112714
1967,10.987215723529417,3.0648382352941193,0.43186209047619084,0.3454014666666668,0.276117950677872,0.486269235610962,0.237612813711166,20164.0,5.9838728482288435,6.261440982051816,0.170204326510429,0.603126764297485,0.7270659,0.7270659,0.7277433463464296,6.052855663534274,6.374463107960093
1968,11.153980976470594,3.111356764705884,0.43046686666666706,0.3510477333333335,0.268388152122498,0.484753578901291,0.246858268976212,20091.0,6.487220309647001,6.591706657409282,0.163157626986504,0.59946072101593,0.7011096,0.7011096,0.717658335877951,6.445744927494377,6.654595984955882
1969,11.320746229411771,3.157875294117649,0.4290716428571433,0.3566940000000002,0.25859797000885,0.490428030490875,0.250973999500275,20359.0,6.674516741937616,6.84118507613269,0.152168571949005,0.59579461812973,0.6970129,0.6970129,0.7076024635197581,6.85559468589041,6.940259832451756
1970,11.487511482352948,3.204393823529414,0.4276764190476195,0.36234026666666685,0.251740753650665,0.492878675460815,0.255380570888519,20603.0,7.287458980512244,7.157918585041469,0.142746195197105,0.59212851524353,0.7006256,0.7006256,0.6975593821184677,7.251135323271179,7.228166889348074
1971,11.654276735294125,3.250912352941179,0.4262811952380957,0.36798653333333353,0.24394778907299,0.498398840427399,0.25765335559845,20680.0,7.443087863854405,7.513641787865022,0.135203093290329,0.590728044509888,0.6878724,0.6878724,0.6875128093674121,7.601237427359209,7.5146809562488555
1972,11.821041988235303,3.297430882352944,0.42488597142857193,0.3736328000000002,0.241125777363777,0.501024842262268,0.257849365472794,20789.0,8.53681562592972,7.68534313244993,0.12732695043087,0.5893275141716,0.7320818,0.7320818,0.6774477859060305,7.889453229247916,7.795990877645554
1973,11.98780724117648,3.343949411764709,0.42349074761904815,0.3792790666666669,0.237560957670212,0.505794107913971,0.256644904613495,21060.0,9.0777391955211,8.10089155268583,0.119610637426376,0.587926983833313,0.7635334,0.7635334,0.6673487849559065,8.116116242210689,8.06861102707625
1974,12.154572494117657,3.3904679411764738,0.42209552380952436,0.38492533333333356,0.230897858738899,0.51290500164032,0.25619712471962,21265.0,8.502896315270482,8.438296170384355,0.113566890358925,0.58652651309967,0.6996885,0.6996885,0.6572001540033097,8.292101008253342,8.32983700394434
1975,12.321337747058834,3.4369864705882387,0.4207003,0.3905716,0.227593883872032,0.516748487949371,0.255657613277435,21129.0,8.164569118219333,8.445515926734283,0.109849020838737,0.585125982761383,0.6605937,0.6605937,0.6469876900100721,8.431531538298719,8.577784278622882
1976,12.488103,3.483505,0.40818615,0.4025475,0.219133526086807,0.525886058807373,0.254980385303497,21296.0,7.993713721639843,8.725039879275005,0.105277985334396,0.58372551202774,0.6878944,0.6878944,0.6366962077618792,8.561902348968838,8.810412299552265
1977,12.833904285714286,3.5799647142857145,0.395672,0.4145234,0.21948230266571,0.525456845760345,0.255060851573944,21470.0,8.273978674083471,9.010406405987148,0.100745223462582,0.582324981689453,0.6686661,0.6686661,0.6263109941430558,8.71519114412444,9.026441565127811
1978,13.179705571428572,3.676424428571429,0.38315785,0.42649929999999997,0.214348196983337,0.530163407325745,0.255488395690918,21587.0,8.747228998510156,9.243221533422112,0.097651362419128,0.580924451351166,0.6472571,0.6472571,0.6158221683585208,8.908995485962006,9.226588316337216
1979,13.525506857142858,3.7728841428571434,0.3706437,0.43847519999999995,0.208140283823013,0.534858882427216,0.257000833749771,21716.0,9.457470627954718,9.402887164067149,0.094630688428879,0.579523980617523,0.6251172,0.6251172,0.6052280342412373,9.154035501542353,9.412252017618883
1980,13.871308142857144,3.869343857142858,0.35812955,0.45045109999999994,0.202450275421143,0.530170559883118,0.26737916469574,21825.0,9.065787130129996,9.582673253565723,0.091408938169479,0.578123450279236,0.5914477,0.5914477,0.5945277403169458,9.453564738251034,9.58605121807988
1981,14.21710942857143,3.965803571428572,0.3456154,0.4624269999999999,0.200750678777695,0.533259451389313,0.265989869832993,21809.0,9.261648062676256,9.686087318003898,0.088312163949013,0.577055037021637,0.5886247,0.5886247,0.5837247734878909,9.79833773307186,9.75094281333775
1982,14.562910714285715,4.062263285714287,0.33310125,0.4744028999999999,0.198679149150848,0.539937376976013,0.261383473873138,21867.0,10.988699020526665,9.765510211233162,0.08528833091259,0.575986564159393,0.5962817,0.5962817,0.5728377547647723,10.176466931192573,9.909900177427728
1983,14.908712,4.158723,0.3205871,0.4863787999999999,0.198011264204979,0.538672208786011,0.263316541910172,21836.0,10.33183618301249,9.947166727033318,0.082936435937881,0.574918150901794,0.5837473,0.5837473,0.5618968480111403,10.589497521305018,10.068805282756886
1984,14.876782875,4.1498165,0.30807295,0.4983546999999999,0.19899120926857,0.534580111503601,0.266428709030151,21720.0,10.399813058795703,10.150620731705322,0.080847144126892,0.573849678039551,0.562829,0.562829,0.5509467017710743,11.059153633112098,10.23423294962559
1985,14.84485375,4.14091,0.2955588,0.5103306,0.195562615990639,0.536643207073212,0.267794162034988,21647.0,11.262338342742392,10.274408843783526,0.078486628830433,0.572781264781952,0.5365793,0.5365793,0.5400426657956497,11.595699173447674,10.41022767691853
1986,14.812924625,4.1320035,0.28180111,0.51617562,0.193616136908531,0.542758166790009,0.263625681400299,21750.0,12.027651554428369,10.446810204886479,0.075632184743881,0.571712791919708,0.5095217,0.5095217,0.5292401673482234,12.191686515601383,10.598544737014358
1987,14.780995500000001,4.123097,0.26804342000000003,0.5220206399999999,0.189903795719147,0.548876404762268,0.261219799518585,21939.0,12.656069031975631,10.579660632716543,0.072200194001198,0.568088591098785,0.487865,0.487865,0.5185892936719714,12.82954175193848,10.798507955507617
1988,14.749066375000002,4.114190499999999,0.25428573000000004,0.5278656599999999,0.186665147542953,0.5520960688591,0.261238813400269,22182.0,12.885705067174953,10.954744642710462,0.068749435245991,0.564464390277863,0.4778784,0.4778784,0.5081361240303636,13.491540864813569,11.00636068809193
1989,14.717137250000002,4.105283999999999,0.24052804000000005,0.5337106799999999,0.183402791619301,0.557135760784149,0.259461462497711,22592.0,14.571603822901329,11.167266536514326,0.064801700413227,0.56084018945694,0.4993684,0.4993684,0.4979208126799091,14.175771672835024,11.216505548482317
1990,14.685208125000003,4.096377499999999,0.22677035000000006,0.5395556999999999,0.181903481483459,0.556655287742615,0.261441260576248,22815.0,16.200704469340174,11.337166564708653,0.06145079806447,0.557216048240662,0.4787077,0.4787077,0.4879829582608176,14.874698932729112,11.423257337005465
1991,14.653279,4.087471,0.21301266000000008,0.5454007199999998,0.182646334171295,0.546955287456512,0.270398408174515,22820.0,14.646451747124628,11.55854121517932,0.059027168899775,0.555620670318604,0.4617067,0.4617067,0.47836643248722344,15.578540575617431,11.62210040557387
1992,14.8099033,4.1311607,0.1992549700000001,0.5512457399999998,0.178582474589348,0.547301113605499,0.274116426706314,22637.0,16.32419679696159,11.827830212832714,0.056853823363781,0.554025292396545,0.4305453,0.4305453,0.469106672030412,16.294744260860323,11.810633025838728
1993,14.966527600000001,4.1748503999999995,0.1854972800000001,0.5570907599999998,0.180004730820656,0.538934707641602,0.281060546636581,22291.0,16.062415606481462,11.952303850641181,0.054999776184559,0.552429914474487,0.3994682,0.3994682,0.4602290959856428,17.036539620616686,11.988884444177382
1994,15.123151900000002,4.218540099999999,0.1717395900000001,0.5629357799999998,0.179911747574806,0.537408173084259,0.282680064439774,22330.0,17.792107290756555,12.058803338203727,0.053291536867619,0.550834536552429,0.3938995,0.3938995,0.4517567106325617,17.802699109494704,12.159594533896273
1995,15.279776200000002,4.262229799999999,0.1579819,0.5687808,0.180624425411224,0.532164335250854,0.287211239337921,22465.0,18.773567135524583,12.196513753325116,0.051546849310398,0.549239158630371,0.3963293,0.3963293,0.4437102553213685,18.58138778846904,12.326782176043144
1996,15.436400500000003,4.305919499999999,0.15522871000000002,0.60321218,0.177662774920464,0.532748520374298,0.2895887196064,22470.0,19.542834821801367,12.292973354297606,0.050244770944118,0.548128187656403,0.3867856,0.3867856,0.43610474917407777,19.36347043752165,12.492074224962499
1997,15.593024800000004,4.349609199999999,0.15247552000000003,0.63764356,0.179177165031433,0.529549956321716,0.291272848844528,22587.0,19.937481860303084,12.527338438688645,0.048744853585958,0.547017276287079,0.3860414,0.3860414,0.4289475836363653,20.120641047751185,12.654738445093617
1998,15.749649100000005,4.393298899999999,0.14972233000000004,0.67207494,0.177288457751274,0.532648861408234,0.290062725543976,22906.0,21.52345108280861,12.75483711901682,0.047192875295877,0.54590630531311,0.3780289,0.3780289,0.4222432446883549,20.80187489692289,12.815293770162896
1999,15.906273400000005,4.4369885999999985,0.14696914000000005,0.70650632,0.175825074315071,0.535866677761078,0.28830823302269,23411.0,22.0297706844638,12.909094899124236,0.04544872045517,0.544795393943787,0.366155,0.366155,0.41599821553666005,21.381085337551134,12.974870147802507
2000,16.062897700000004,4.480678299999998,0.14421595000000006,0.7409377,0.1726433634758,0.545952141284943,0.28140452504158,24050.0,21.82604181602199,13.145556689041683,0.043243244290352,0.543684482574463,0.3678994,0.3678994,0.41021691509421776,21.84197937690814,13.133201495855138
2001,16.219522,4.524368,0.14146276000000008,0.77536908,0.174519345164299,0.545337677001953,0.280142962932587,24493.0,22.607359470372945,13.184256009862649,0.041889518499374,0.54114043712616,0.3678512,0.3678512,0.40490035358315074,22.060399170725848,13.264533510772436
2002,16.17981577777778,4.513292111111111,0.1387095700000001,0.80980046,0.175933077931404,0.542538404464722,0.281528502702713,24689.0,23.415472030675268,13.220352562260357,0.04082790017128,0.539270520210266,0.3470959,0.3470959,0.40004718338801476,22.281003162627613,13.39717884573872
2003,16.140109555555558,4.502216222222223,0.1359563800000001,0.8442318400000001,0.175670504570007,0.537665128707886,0.286664366722107,24705.0,21.911681526540967,13.388511466567328,0.040113337337971,0.537885248661041,0.3500221,0.3500221,0.39564795300920413,22.503813194059383,13.531150634691148
2004,16.100403333333336,4.491140333333334,0.1332031900000001,0.8786632200000001,0.171049162745476,0.540699422359467,0.288251429796219,24753.0,22.82706367527666,13.705209863182564,0.039389163255692,0.536496102809906,0.3446413,0.3446413,0.39168225434726495,22.728851325986085,13.666462140631419
2005,16.060697111111114,4.480064444444445,0.13045,0.9130946,0.166098892688751,0.541325449943542,0.292575627565384,24926.0,23.383688056914497,13.806887262437302,0.038433764129877,0.535260498523712,0.31923,0.31923,0.388129702666309,22.95613983958634,13.803126762108453
2006,16.020990888888893,4.468988555555557,0.12868786000000002,0.9682128799999999,0.162734791636467,0.541876554489136,0.295388609170914,25287.0,21.480635858081417,13.972985130849333,0.037212796509266,0.533843696117401,0.3279552,0.3279552,0.38497558478177113,23.18570123764181,13.941158029682391
2007,15.98128466666667,4.457912666666668,0.12692572000000002,1.02333116,0.159547790884972,0.545872807502747,0.294579416513443,25670.0,22.342977243745068,14.118123746729736,0.035917412489653,0.53499573469162,0.3485345,0.3485345,0.3822028383101432,23.41755825009464,14.080569610049935
2008,15.941578444444449,4.446836777777779,0.12516358000000002,1.07844944,0.160855904221535,0.542856276035309,0.296287804841995,25778.0,19.16877248392173,14.235947227616187,0.034913491457701,0.533248007297516,0.3927908,0.3927908,0.37979013497018865,23.651733832658106,14.221375306044353
2009,15.901872222222227,4.435760888888891,0.12340144000000003,1.13356772,0.164890691637993,0.531100332736969,0.304008960723877,25496.0,19.551788948275444,14.018752612086404,0.03431911021471,0.531603455543518,0.3327745,0.3327745,0.3777161986161754,23.888251170984688,14.363589059582159
2010,15.862166,4.424685,0.1216393,1.188686,0.166261062026024,0.527666091918945,0.306072890758514,25492.0,24.390095886747773,14.10805599324003,0.033657617866993,0.529892861843109,0.332791,0.332791,0.3759633634163414,24.127133682750106,14.507224949895098
2011,15.862166,4.424685,0.1216393,1.188686,0.167417794466019,0.527219474315643,0.305362731218338,25618.0,21.849890380416422,14.391637366363376,0.033023655414581,0.528993427753448,0.3979226,0.3979226,0.37452122346661304,24.368405019737388,14.652297199423517
2012,15.862166,4.424685,0.1216393,1.188686,0.170976355671883,0.517389059066772,0.311634600162506,25647.0,21.905910560276237,14.415894945132498,0.032518424093723,0.528387665748596,0.3981777,0.3981777,0.37338369796073645,24.612089069920867,14.798820171459006
2013,15.862166,4.424685,0.1216393,1.188686,0.173226401209831,0.511515915393829,0.315257698297501,25682.0,18.629337961219594,14.574695029875759,0.032240480184555,0.527126669883728,0.425763,0.425763,0.3725443658991229,24.85820996024495,14.94680837309109
2014,15.862166,4.424685,0.1216393,1.188686,0.17256498336792,0.513250708580017,0.314184308052063,25770.0,21.299361102304836,14.57247348063916,0.031897556036711,0.526221573352814,0.4019781,0.4019781,0.37199390881099687,25.10679206009748,15.096276456975227
2015,15.862166,4.424685,0.1216393,1.188686,0.172066941857338,0.514035522937775,0.313897520303726,25856.0,23.560016081177174,14.59776770807356,0.031327351927757,0.526155710220337,0.3821143,0.3821143,0.37172184726028845,25.357859980615096,15.24723922133282
2016,15.862166,4.424685,0.1216393,1.188686,0.172066941857338,0.514035522937775,0.313897520303726,25856.0,23.560016081177174,14.59776770807356,0.031327351927757,0.526155710220337,0.3821143,0.3821143,0.37172184726028845,25.61143858093531,15.399711613487213
2017,15.862166,4.424685,0.1216393,1.188686,0.172066941857338,0.514035522937775,0.313897520303726,25856.0,23.560016081177174,14.59776770807356,0.031327351927757,0.526155710220337,0.3821143,0.3821143,0.37172184726028845,25.867552966112505,15.553708729863713
2018,15.862166,4.424685,0.1216393,1.188686,0.172066941857338,0.514035522937775,0.313897520303726,25856.0,23.560016081177174,14.59776770807356,0.031327351927757,0.526155710220337,0.3821143,0.3821143,0.37172184726028845,26.12622849614876,15.709245817168243
2019,15.862166,4.424685,0.1216393,1.188686,0.172066941857338,0.514035522937775,0.313897520303726,25856.0,23.560016081177174,14.59776770807356,0.031327351927757,0.526155710220337,0.3821143,0.3821143,0.37172184726028845,26.38749078113108,15.866338275334034
2020,15.862166,4.424685,0.1216393,1.188686,0.172066941857338,0.514035522937775,0.313897520303726,25856.0,23.560016081177174,14.59776770807356,0.031327351927757,0.526155710220337,0.3821143,0.3821143,0.37172184726028845,26.651365688872925,16.02500165811095
